기준일ID,시간대구분,자치구코드,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
20181205,15,11740 ,440232 ,20431 ,11088 ,13672 ,10239 ,11586 ,12874 ,15684 ,14778 ,16288 ,13849 ,15956 ,13978 ,11006 ,21715 ,18563 ,9741 ,11066 ,9949 ,12857 ,14262 ,18193 ,17275 ,19029 ,17854 ,20967 ,19357 ,14576 ,33400 
20181205,16,11110 ,451200 ,5236 ,3116 ,9025 ,16642 ,19925 ,20713 ,24043 ,21367 ,24040 ,19114 ,17859 ,13498 ,9976 ,22731 ,5207 ,3104 ,10508 ,23594 ,24210 ,21133 ,19439 ,17756 ,18904 ,16144 ,15629 ,13127 ,9662 ,25497 
20181205,16,11140 ,479862 ,4488 ,1712 ,5558 ,14099 ,21111 ,25968 ,30413 ,27753 ,28893 ,21787 ,18990 ,13888 ,9443 ,17696 ,4181 ,1835 ,7218 ,21597 ,30413 ,27848 ,24914 ,20502 ,21006 ,17273 ,16968 ,13655 ,8886 ,21767 
20181205,16,11170 ,340350 ,6869 ,3512 ,6642 ,9936 ,14056 ,15885 ,18933 ,17312 ,17426 ,12632 ,11406 ,8988 ,6253 ,14861 ,6664 ,3282 ,7068 ,15942 ,17581 ,17053 ,16564 ,14093 ,14236 ,11026 ,11384 ,10246 ,7826 ,22674 
20181205,16,11200 ,379237 ,12344 ,5403 ,7932 ,15395 ,17001 ,15106 ,16637 ,15502 ,16547 ,13203 ,14328 ,10741 ,7893 ,16227 ,11476 ,5198 ,9063 ,17916 ,16385 ,15670 ,16027 ,13324 ,14412 ,13153 ,14692 ,12681 ,9543 ,25438 
20181205,16,11215 ,371888 ,12512 ,6764 ,10840 ,19544 ,15852 ,12279 ,12782 ,12111 ,13113 ,11565 ,12458 ,10002 ,7515 ,15389 ,12374 ,6805 ,11185 ,20730 ,14670 ,13269 ,14288 ,13176 ,15077 ,14240 ,15576 ,13659 ,9594 ,24518 
20181205,16,11230 ,393468 ,11634 ,5816 ,9878 ,20554 ,16388 ,11733 ,13260 ,13300 ,14086 ,12548 ,14050 ,12523 ,9264 ,21325 ,10673 ,5273 ,11489 ,24101 ,14112 ,12490 ,13531 ,12477 ,13908 ,13186 ,15518 ,14396 ,11076 ,34882 
20181205,16,11260 ,322212 ,13621 ,6632 ,8142 ,9440 ,8499 ,8469 ,10356 ,9569 ,11749 ,11277 ,12339 ,11245 ,8132 ,16864 ,13094 ,6323 ,7756 ,8252 ,9022 ,10069 ,12124 ,11099 ,13711 ,14058 ,16333 ,13945 ,10462 ,29629 
20181205,16,11290 ,427763 ,17368 ,9809 ,14145 ,22716 ,16028 ,11014 ,11937 ,11815 ,13721 ,11893 ,12601 ,11381 ,8394 ,18980 ,15582 ,8647 ,15863 ,29685 ,14349 ,12643 ,14928 ,14711 ,16626 ,14443 ,16245 ,15145 ,11797 ,35296 
20181205,16,11305 ,271751 ,10710 ,5908 ,6426 ,7359 ,7278 ,6598 ,8030 ,8351 ,9288 ,8439 ,9210 ,8212 ,6447 ,16513 ,10113 ,5538 ,6825 ,9399 ,7428 ,7458 ,9488 ,9910 ,11735 ,11207 ,13134 ,11629 ,10117 ,29001 
20181205,16,11320 ,262433 ,11535 ,6432 ,6994 ,6667 ,6173 ,6121 ,7091 ,7387 ,8690 ,8119 ,9203 ,8626 ,6798 ,15499 ,10445 ,5904 ,7153 ,8356 ,6934 ,7342 ,9252 ,9191 ,11211 ,10844 ,13006 ,11760 ,8719 ,26980 
20181205,16,11350 ,488278 ,20957 ,13943 ,21540 ,22624 ,13922 ,10486 ,11918 ,12629 ,15428 ,13413 ,14765 ,13256 ,10485 ,21674 ,19943 ,13132 ,18989 ,21918 ,12502 ,13005 ,16921 ,18511 ,22282 ,19046 ,20914 ,18907 ,14272 ,40898 
20181205,16,11380 ,385312 ,18385 ,10340 ,11987 ,9595 ,9602 ,9223 ,11462 ,11700 ,13138 ,11209 ,12325 ,10977 ,8476 ,21391 ,16649 ,9156 ,11530 ,9302 ,10194 ,11494 ,15077 ,15206 ,16455 ,14712 ,17487 ,16090 ,13166 ,38985 
20181205,16,11410 ,418135 ,12036 ,6155 ,9439 ,18860 ,18392 ,13733 ,15547 ,14958 ,16011 ,12861 ,12564 ,9593 ,7025 ,17087 ,11436 ,6090 ,13391 ,35037 ,22183 ,17162 ,16546 ,15194 ,15882 ,13678 ,15078 ,12442 ,10010 ,29746 
20181205,16,11440 ,519842 ,13905 ,6939 ,12088 ,21276 ,25760 ,23846 ,26113 ,23557 ,22406 ,15281 ,14044 ,10995 ,8110 ,17139 ,14216 ,7136 ,14206 ,31943 ,32878 ,27144 ,24900 ,20969 ,19485 ,15429 ,16524 ,13994 ,10097 ,29460 
20181205,16,11470 ,363120 ,17758 ,12474 ,13197 ,8553 ,8883 ,9190 ,11085 ,11798 ,13382 ,11466 ,11881 ,9898 ,8223 ,14978 ,16386 ,11359 ,11342 ,8184 ,10429 ,11688 ,15076 ,15639 ,17390 ,15001 ,16196 ,14158 ,11129 ,26375 
20181205,16,11500 ,515749 ,22046 ,10090 ,12565 ,12745 ,17333 ,19206 ,23020 ,20369 ,20416 ,16853 ,17702 ,15294 ,11625 ,22034 ,22554 ,10115 ,12044 ,14018 ,20076 ,21240 ,23255 ,20216 ,19774 ,17950 ,21525 ,19783 ,15091 ,36811 
20181205,16,11530 ,406355 ,14759 ,6679 ,9466 ,12417 ,15054 ,16778 ,19935 ,18139 ,17480 ,14053 ,14266 ,12417 ,9411 ,17591 ,14053 ,6104 ,8342 ,12238 ,16474 ,16661 ,17588 ,16035 ,16104 ,14392 ,16572 ,14882 ,11511 ,26953 
20181205,16,11545 ,267243 ,6212 ,2942 ,3704 ,7297 ,13793 ,15368 ,16856 ,15207 ,14567 ,11287 ,10877 ,7782 ,5248 ,9106 ,6150 ,3098 ,4019 ,8094 ,13791 ,11994 ,11347 ,9826 ,10498 ,9750 ,10329 ,8438 ,6083 ,13580 
20181205,16,11560 ,578307 ,13163 ,5961 ,8565 ,12997 ,24701 ,29739 ,35026 ,31825 ,32922 ,24224 ,21602 ,16541 ,11779 ,24194 ,13383 ,5538 ,8235 ,18609 ,29424 ,29234 ,27256 ,24115 ,22916 ,19665 ,20904 ,18181 ,13286 ,34321 
20181205,16,11590 ,392808 ,13550 ,6377 ,10597 ,23185 ,20890 ,14059 ,12640 ,11608 ,12192 ,10358 ,10656 ,9760 ,7692 ,19233 ,13750 ,6308 ,10190 ,22979 ,16972 ,14143 ,14533 ,13396 ,13435 ,12379 ,15065 ,14038 ,11793 ,31030 
20181205,16,11620 ,431500 ,13542 ,6653 ,11038 ,21154 ,25040 ,18845 ,16123 ,14351 ,14911 ,12180 ,12791 ,11157 ,9667 ,21045 ,13642 ,6580 ,11081 ,20424 ,19644 ,16410 ,16045 ,14122 ,14078 ,13737 ,16336 ,15515 ,13494 ,31895 
20181205,16,11650 ,750913 ,18139 ,10019 ,14428 ,19757 ,31279 ,36583 ,43118 ,39120 ,38471 ,28073 ,24824 ,19337 ,15026 ,29074 ,19663 ,10995 ,16437 ,28290 ,41853 ,38315 ,36170 ,31050 ,29845 ,23567 ,25515 ,23371 ,17786 ,40808 
20181205,16,11680 ,1082873 ,21550 ,14421 ,22348 ,26420 ,52464 ,61622 ,69821 ,59972 ,54692 ,37087 ,30719 ,23676 ,18021 ,32573 ,20883 ,13475 ,24346 ,45972 ,78618 ,66767 ,58173 ,45712 ,42190 ,30727 ,31679 ,28660 ,21996 ,48288 
20181205,16,11710 ,759350 ,29477 ,15386 ,20254 ,18918 ,25550 ,27965 ,33155 ,30488 ,30242 ,24206 ,25144 ,21590 ,16798 ,29744 ,29834 ,15777 ,19459 ,21985 ,30346 ,31846 ,35254 ,30873 ,32684 ,29138 ,32709 ,30351 ,21816 ,48362 
20181205,16,11740 ,443022 ,20233 ,10977 ,13872 ,10557 ,11642 ,12873 ,15788 ,14855 ,16400 ,13954 ,15991 ,14223 ,11325 ,21996 ,18645 ,9829 ,11081 ,10187 ,12866 ,14313 ,18374 ,17180 ,19127 ,17926 ,21143 ,19607 ,14568 ,33487 
20181205,17,11110 ,426151 ,5152 ,3033 ,8499 ,16312 ,19504 ,19660 ,22529 ,20127 ,22671 ,17835 ,16694 ,12824 ,9200 ,20190 ,5142 ,3058 ,9769 ,22799 ,23427 ,19919 ,18383 ,16523 ,17941 ,15225 ,14900 ,12247 ,8949 ,23641 
20181205,17,11140 ,450460 ,4493 ,1750 ,5121 ,13604 ,20600 ,25058 ,29228 ,26335 ,27340 ,20402 ,17587 ,12591 ,8814 ,15814 ,4240 ,1855 ,7062 ,21303 ,29426 ,26424 ,23342 ,18834 ,19257 ,15932 ,15092 ,12048 ,7995 ,18912 
20181205,17,11170 ,338914 ,6575 ,3398 ,6440 ,9915 ,14217 ,16161 ,19052 ,17439 ,17350 ,12625 ,11529 ,8991 ,6514 ,13985 ,6750 ,3304 ,7033 ,15940 ,17631 ,17268 ,16477 ,14330 ,14143 ,10854 ,11372 ,10021 ,7598 ,22000 
20181205,17,11200 ,380833 ,12431 ,5394 ,7819 ,15287 ,17092 ,15276 ,17109 ,15528 ,16566 ,13364 ,14688 ,11199 ,7802 ,16335 ,11182 ,5043 ,8651 ,17789 ,16845 ,16123 ,16234 ,13476 ,14624 ,13274 ,14604 ,12918 ,9571 ,24609 
20181205,17,11215 ,378401 ,12425 ,6729 ,10770 ,19332 ,16258 ,12736 ,13290 ,12771 ,13712 ,12378 ,13009 ,10406 ,7819 ,15299 ,12077 ,6621 ,11236 ,21088 ,15413 ,13906 ,14765 ,13504 ,15197 ,14162 ,15556 ,13692 ,9589 ,24661 
20181205,17,11230 ,387209 ,11517 ,5753 ,9795 ,20345 ,16220 ,11975 ,13411 ,13250 ,14026 ,12258 ,14384 ,12126 ,9064 ,20453 ,10482 ,5164 ,11156 ,23628 ,14025 ,12315 ,13561 ,12457 ,13740 ,12989 ,15513 ,14220 ,10696 ,32684 
20181205,17,11260 ,330625 ,13643 ,6643 ,8418 ,9593 ,8893 ,8738 ,10748 ,9947 ,12253 ,12123 ,13201 ,11674 ,8474 ,17387 ,13098 ,6305 ,7754 ,8585 ,9245 ,10127 ,12449 ,11366 ,13809 ,14272 ,16767 ,14211 ,10743 ,30157 
20181205,17,11290 ,429399 ,17248 ,9726 ,14279 ,22183 ,15878 ,10912 ,12173 ,12118 ,14109 ,12284 ,12755 ,11539 ,8531 ,19626 ,15771 ,8752 ,15342 ,28541 ,14234 ,12732 ,15060 ,14986 ,16825 ,14545 ,16458 ,15332 ,11827 ,35632 
20181205,17,11305 ,276708 ,10628 ,5848 ,6836 ,7708 ,7315 ,6757 ,8148 ,8443 ,9592 ,8813 ,9649 ,8580 ,6773 ,17017 ,9508 ,5210 ,6989 ,9980 ,7522 ,7689 ,9555 ,9873 ,11798 ,11300 ,13317 ,11777 ,10451 ,29629 
20181205,17,11320 ,266868 ,11320 ,6299 ,6910 ,6999 ,6178 ,6301 ,7346 ,7736 ,9085 ,8447 ,9586 ,8989 ,6923 ,15769 ,10334 ,5841 ,6933 ,8159 ,7050 ,7454 ,9401 ,9387 ,11434 ,11067 ,13283 ,11930 ,8902 ,27805 
20181205,17,11350 ,495671 ,20820 ,14111 ,21216 ,22501 ,13939 ,10744 ,12186 ,13078 ,15806 ,13853 ,15295 ,13822 ,10745 ,22110 ,20055 ,13436 ,19253 ,21755 ,12560 ,13189 ,17213 ,18943 ,22828 ,19330 ,21303 ,19148 ,14554 ,41878 
20181205,17,11380 ,393406 ,18546 ,10368 ,12326 ,9776 ,9634 ,9579 ,11836 ,11867 ,13588 ,11673 ,12818 ,11390 ,8900 ,21881 ,16718 ,9196 ,11469 ,9628 ,10464 ,11821 ,15440 ,15602 ,16765 ,15023 ,17812 ,16612 ,13456 ,39216 
20181205,17,11410 ,412532 ,11646 ,5961 ,9313 ,18324 ,18055 ,13883 ,15671 ,15176 ,15925 ,12506 ,12347 ,9444 ,7051 ,16932 ,11365 ,5974 ,12862 ,33539 ,21977 ,17117 ,16305 ,15122 ,15655 ,13644 ,14615 ,12506 ,10017 ,29600 
20181205,17,11440 ,523224 ,14222 ,7148 ,12070 ,21498 ,25938 ,24058 ,26086 ,23561 ,22439 ,15369 ,14030 ,11085 ,8041 ,17098 ,14308 ,7207 ,14903 ,32752 ,33059 ,27410 ,24861 ,20929 ,19634 ,15655 ,16638 ,13954 ,9843 ,29427 
20181205,17,11470 ,370894 ,18055 ,12828 ,13845 ,8841 ,9008 ,9229 ,11461 ,12069 ,13818 ,11668 ,12260 ,10245 ,8515 ,15145 ,16834 ,11725 ,11711 ,8501 ,10495 ,11726 ,15204 ,16136 ,17876 ,15375 ,16357 ,14273 ,11340 ,26354 
20181205,17,11500 ,518258 ,21702 ,9956 ,12288 ,12834 ,17471 ,19373 ,23200 ,20526 ,20490 ,16863 ,17907 ,15392 ,11704 ,22427 ,22138 ,9960 ,12016 ,14350 ,20180 ,21429 ,23617 ,20240 ,19790 ,18125 ,21909 ,19995 ,15132 ,37243 
20181205,17,11530 ,415393 ,14594 ,6584 ,9323 ,12261 ,15284 ,17487 ,20586 ,18636 ,18200 ,14541 ,15082 ,12851 ,9565 ,18453 ,14089 ,6122 ,8299 ,12832 ,16838 ,17185 ,18002 ,16512 ,16521 ,14684 ,16795 ,15171 ,11746 ,27150 
20181205,17,11545 ,264183 ,6127 ,2928 ,3805 ,7366 ,13589 ,15225 ,16597 ,14983 ,14482 ,10953 ,10686 ,7815 ,5215 ,9325 ,5950 ,3008 ,4065 ,8166 ,13298 ,11649 ,10986 ,9647 ,10221 ,9567 ,10237 ,8583 ,6272 ,13438 
20181205,17,11560 ,569520 ,12745 ,5769 ,8635 ,13221 ,24862 ,29580 ,34349 ,31022 ,31833 ,23853 ,21168 ,16460 ,11657 ,23130 ,13155 ,5452 ,8305 ,18583 ,29216 ,28744 ,26906 ,23494 ,22452 ,19327 ,20636 ,18052 ,12938 ,33977 
20181205,17,11590 ,399554 ,13551 ,6358 ,10510 ,22837 ,20856 ,14261 ,13276 ,12022 ,12702 ,10926 ,11339 ,10510 ,8231 ,19452 ,13567 ,6228 ,10349 ,22765 ,17265 ,14402 ,14796 ,13464 ,13755 ,12783 ,15428 ,14471 ,11966 ,31484 
20181205,17,11620 ,440769 ,13744 ,6711 ,11027 ,21422 ,25428 ,19239 ,16741 ,14879 ,15405 ,12628 ,13440 ,11679 ,10006 ,21420 ,13559 ,6543 ,10824 ,20721 ,20480 ,16838 ,16514 ,14367 ,14504 ,14022 ,16687 ,15705 ,13648 ,32587 
20181205,17,11650 ,741513 ,18041 ,9978 ,14419 ,19942 ,31076 ,36399 ,42894 ,39057 ,38252 ,27712 ,24429 ,19212 ,14957 ,28484 ,19877 ,11115 ,16531 ,28316 ,41477 ,37787 ,35295 ,30507 ,29647 ,23121 ,24631 ,22234 ,17062 ,39060 
20181205,17,11680 ,1054751 ,21737 ,14810 ,22921 ,26353 ,51417 ,60287 ,67776 ,58280 ,52431 ,35251 ,29002 ,22612 ,17198 ,31613 ,21189 ,13955 ,24985 ,45215 ,76559 ,64689 ,55920 ,44434 ,40998 ,29695 ,30232 ,27576 ,21187 ,46429 
20181205,17,11710 ,763381 ,29473 ,15376 ,20185 ,19402 ,25952 ,28206 ,33417 ,30687 ,30415 ,24714 ,25178 ,21740 ,16738 ,30014 ,29952 ,15781 ,19590 ,22614 ,30561 ,32365 ,35568 ,30949 ,32562 ,29309 ,32849 ,30201 ,21532 ,48051 
20181205,17,11740 ,449332 ,20061 ,10870 ,14308 ,10967 ,11864 ,12996 ,15785 ,15012 ,16657 ,14394 ,16599 ,14473 ,11633 ,22134 ,18299 ,9700 ,11384 ,10728 ,13019 ,14494 ,18577 ,17171 ,19572 ,18316 ,21711 ,19879 ,14761 ,33967 
20181205,18,11110 ,386650 ,5182 ,3046 ,8300 ,15626 ,18197 ,17343 ,19038 ,17426 ,19753 ,16158 ,15296 ,12015 ,8341 ,18347 ,5235 ,3075 ,9281 ,21273 ,20857 ,17129 ,15727 ,14253 ,16106 ,14010 ,13794 ,11363 ,8222 ,22258 
20181205,18,11140 ,384002 ,4401 ,1744 ,4848 ,12704 ,18129 ,20829 ,24011 ,21961 ,22945 ,17374 ,15621 ,11408 ,7920 ,13479 ,4109 ,1780 ,6614 ,18614 ,23446 ,21072 ,18697 ,15362 ,15613 ,13291 ,13088 ,10742 ,7092 ,17110 
20181205,18,11170 ,332200 ,6640 ,3414 ,6396 ,9977 ,14364 ,16417 ,18840 ,17140 ,16870 ,12070 ,11023 ,8713 ,6360 ,13294 ,6835 ,3353 ,6730 ,15612 ,17708 ,17200 ,16214 ,13616 ,13380 ,10403 ,10857 ,9717 ,7352 ,21702 
20181205,18,11200 ,380997 ,12074 ,5250 ,7743 ,14856 ,17158 ,15662 ,17431 ,15972 ,16785 ,13663 ,14357 ,10858 ,7650 ,15586 ,11212 ,5056 ,8569 ,17599 ,17676 ,17026 ,16618 ,13700 ,14649 ,12879 ,14360 ,12943 ,9292 ,24373 
20181205,18,11215 ,401400 ,12579 ,6798 ,11041 ,19791 ,17862 ,14726 ,15073 ,14079 ,14715 ,13335 ,13584 ,10848 ,7932 ,15497 ,12017 ,6601 ,11364 ,22695 ,18421 ,16368 ,16301 ,14538 ,15881 ,14824 ,15849 ,13864 ,9833 ,24984 
20181205,18,11230 ,383370 ,11506 ,5721 ,9582 ,19981 ,16339 ,12309 ,13551 ,13256 ,14013 ,12150 ,14023 ,11724 ,8933 ,19638 ,10482 ,5154 ,10975 ,23136 ,14533 ,12491 ,13743 ,12283 ,13445 ,12892 ,15267 ,13797 ,10412 ,32033 
20181205,18,11260 ,345913 ,13807 ,6716 ,8591 ,9953 ,9624 ,9929 ,11942 ,11029 ,12873 ,12778 ,13943 ,12070 ,8763 ,17795 ,13170 ,6331 ,7950 ,9584 ,10378 ,11262 ,13360 ,11786 ,14471 ,14871 ,17319 ,14493 ,10914 ,30212 
20181205,18,11290 ,436870 ,17416 ,9816 ,13857 ,21884 ,15879 ,11536 ,13298 ,12924 ,15110 ,12752 ,13132 ,11924 ,8811 ,19954 ,15679 ,8716 ,15170 ,27277 ,14549 ,13323 ,15894 ,15825 ,17226 ,15033 ,16654 ,15548 ,11945 ,35738 
20181205,18,11305 ,287061 ,10519 ,5785 ,7128 ,8160 ,7711 ,7283 ,8636 ,9042 ,10439 ,9349 ,10305 ,8971 ,7089 ,17736 ,9604 ,5267 ,7036 ,10313 ,8021 ,8170 ,9894 ,10332 ,12087 ,11572 ,13571 ,12019 ,10736 ,30285 
20181205,18,11320 ,276200 ,11149 ,6195 ,7137 ,7225 ,6698 ,6704 ,8060 ,8359 ,9653 ,9073 ,10211 ,9282 ,7229 ,16276 ,10275 ,5801 ,6826 ,8457 ,7316 ,8066 ,9931 ,9756 ,11928 ,11390 ,13681 ,12247 ,8973 ,28301 
20181205,18,11350 ,510652 ,20807 ,14175 ,21233 ,22471 ,14289 ,11718 ,13531 ,14106 ,17335 ,14930 ,16412 ,14692 ,11037 ,22353 ,20014 ,13505 ,19193 ,21195 ,13260 ,13925 ,18137 ,19941 ,24055 ,19979 ,21959 ,19576 ,14584 ,42239 
20181205,18,11380 ,414951 ,18600 ,10395 ,12538 ,10318 ,10374 ,10761 ,13447 ,13266 ,15005 ,12708 ,13856 ,12022 ,9354 ,22905 ,16755 ,9217 ,11681 ,10582 ,11594 ,13242 ,16687 ,16681 ,18115 ,15829 ,18334 ,17031 ,13778 ,39875 
20181205,18,11410 ,406369 ,11833 ,6011 ,9225 ,18213 ,17388 ,13599 ,14954 ,14633 ,15520 ,12099 ,12116 ,9457 ,7234 ,17180 ,11242 ,5886 ,12631 ,32349 ,21219 ,16547 ,15896 ,14816 ,15401 ,13502 ,14841 ,12758 ,10210 ,29609 
20181205,18,11440 ,523677 ,14105 ,7067 ,12394 ,21657 ,26133 ,24272 ,25880 ,23229 ,22367 ,15485 ,14138 ,11077 ,7746 ,17256 ,14476 ,7261 ,15429 ,32990 ,33076 ,27343 ,25005 ,20756 ,19561 ,15738 ,16669 ,13831 ,9844 ,28892 
20181205,18,11470 ,381057 ,18184 ,13002 ,14204 ,9209 ,9367 ,9678 ,12300 ,12850 ,14581 ,12256 ,12782 ,10565 ,8736 ,15387 ,16920 ,11768 ,12195 ,8929 ,10643 ,11975 ,15625 ,16777 ,18445 ,15676 ,16518 ,14338 ,11326 ,26816 
20181205,18,11500 ,524002 ,21489 ,9872 ,12437 ,13143 ,17504 ,19515 ,23894 ,20750 ,20552 ,16996 ,18367 ,15592 ,11945 ,22893 ,22011 ,9933 ,12036 ,14413 ,20204 ,22007 ,24025 ,20526 ,20048 ,18331 ,22371 ,20135 ,15230 ,37783 
20181205,18,11530 ,418019 ,14536 ,6551 ,9066 ,12027 ,15586 ,17920 ,20704 ,18781 ,18307 ,14688 ,15126 ,13078 ,9741 ,18216 ,14118 ,6131 ,8158 ,12786 ,17296 ,17593 ,18364 ,16609 ,16785 ,14782 ,16933 ,15220 ,11732 ,27187 
20181205,18,11545 ,247909 ,6176 ,2953 ,3799 ,6759 ,12372 ,13946 ,15214 ,13738 ,13207 ,10300 ,10111 ,7581 ,5193 ,9125 ,5916 ,2966 ,3929 ,7204 ,11305 ,10544 ,9983 ,8937 ,9458 ,9285 ,9899 ,8509 ,6264 ,13237 
20181205,18,11560 ,546651 ,12706 ,5733 ,8441 ,13139 ,24006 ,28536 ,32275 ,28722 ,29666 ,22251 ,20116 ,16017 ,11318 ,22360 ,12985 ,5400 ,8308 ,18316 ,28198 ,27580 ,25091 ,21652 ,21169 ,18668 ,20247 ,17731 ,12737 ,33283 
20181205,18,11590 ,413396 ,13490 ,6325 ,10196 ,22129 ,21536 ,15608 ,14967 ,13675 ,13699 ,11705 ,12206 ,11041 ,8539 ,19604 ,13716 ,6297 ,10157 ,22989 ,18645 ,15622 ,15662 ,13958 ,14133 ,13310 ,15814 ,14697 ,12106 ,31571 
20181205,18,11620 ,459973 ,13716 ,6677 ,11111 ,21945 ,27305 ,21185 ,18152 ,16379 ,16388 ,13097 ,13919 ,11955 ,10322 ,21854 ,13373 ,6448 ,10931 ,22095 ,23074 ,18536 ,17312 ,15135 ,15087 ,14408 ,17126 ,16021 ,13770 ,32650 
20181205,18,11650 ,712308 ,17990 ,9978 ,14284 ,19694 ,30235 ,34334 ,39922 ,37050 ,36545 ,26362 ,23412 ,18939 ,14745 ,28082 ,19843 ,11073 ,16301 ,27012 ,38704 ,35039 ,33069 ,29127 ,28609 ,22119 ,23743 ,21587 ,16431 ,38080 
20181205,18,11680 ,993872 ,21807 ,14917 ,23232 ,26011 ,48351 ,56166 ,63519 ,54101 ,49488 ,33059 ,27465 ,21398 ,16033 ,30898 ,21073 ,13919 ,24746 ,42054 ,68177 ,58090 ,50659 ,41127 ,38750 ,28316 ,28560 ,26167 ,20662 ,45129 
20181205,18,11710 ,770116 ,29210 ,15225 ,20119 ,19696 ,26366 ,29117 ,34043 ,31108 ,30436 ,24946 ,25679 ,21719 ,16966 ,30183 ,29968 ,15702 ,19691 ,23055 ,31353 ,32974 ,35985 ,31212 ,32868 ,29424 ,33145 ,30159 ,21504 ,48262 
20181205,18,11740 ,461225 ,20149 ,10956 ,14537 ,11532 ,12453 ,13718 ,16613 ,15788 ,17734 ,15106 ,17114 ,15032 ,11844 ,22201 ,18214 ,9701 ,11660 ,11342 ,13608 ,15053 ,19252 ,17818 ,20090 ,18740 ,21994 ,20203 ,14910 ,33863 
20181205,19,11110 ,354632 ,5065 ,2966 ,8106 ,15283 ,17347 ,15818 ,16421 ,15620 ,17808 ,14645 ,14283 ,10768 ,7518 ,15821 ,4965 ,2938 ,9026 ,19933 ,18955 ,15320 ,14109 ,12339 ,14314 ,13001 ,12691 ,10630 ,7664 ,21277 
20181205,19,11140 ,335302 ,4421 ,1755 ,4602 ,12244 ,15844 ,17786 ,19994 ,17973 ,18897 ,15038 ,13708 ,10244 ,7210 ,11980 ,4208 ,1795 ,6295 ,16969 ,19614 ,17354 ,15463 ,12736 ,13273 ,11574 ,11633 ,9932 ,6594 ,16166 
20181205,19,11170 ,308529 ,6378 ,3254 ,5942 ,9209 ,13078 ,15068 ,16761 ,15159 ,14799 ,10957 ,10178 ,8259 ,5818 ,12933 ,6740 ,3316 ,6441 ,14420 ,16349 ,16026 ,14951 ,12584 ,12218 ,9607 ,10439 ,9432 ,6974 ,21240 
20181205,19,11200 ,364586 ,12010 ,5256 ,7548 ,14270 ,16053 ,14944 ,16619 ,15062 ,15322 ,12572 ,13504 ,10376 ,7316 ,15162 ,11024 ,4975 ,8214 ,16567 ,16374 ,16407 ,16092 ,13144 ,13676 ,12205 ,13949 ,12434 ,9294 ,24215 
20181205,19,11215 ,407714 ,12512 ,6765 ,11022 ,19725 ,18604 ,15657 ,15785 ,14310 ,15364 ,13590 ,13759 ,10949 ,7922 ,15757 ,12196 ,6679 ,11309 ,23076 ,19332 ,17175 ,16637 ,14747 ,16055 ,14917 ,15618 ,13779 ,9764 ,24711 
20181205,19,11230 ,382820 ,11653 ,5801 ,9480 ,19802 ,16585 ,12457 ,13990 ,13556 ,14103 ,12280 ,13725 ,11732 ,8839 ,19455 ,10485 ,5150 ,10804 ,23063 ,14980 ,12843 ,14000 ,12295 ,13305 ,12514 ,14942 ,13539 ,10199 ,31243 
20181205,19,11260 ,361269 ,13809 ,6724 ,8672 ,10348 ,10487 ,11228 ,13590 ,12002 ,13436 ,13375 ,14469 ,12470 ,9080 ,18313 ,13249 ,6336 ,8086 ,10355 ,11877 ,12540 ,14078 ,12434 ,14825 ,15183 ,17615 ,14873 ,11158 ,30657 
20181205,19,11290 ,445952 ,17354 ,9794 ,13808 ,21361 ,16170 ,12323 ,14202 ,13785 ,15943 ,13223 ,13607 ,12104 ,9118 ,20590 ,15815 ,8773 ,14808 ,26849 ,15523 ,13939 ,16560 ,16243 ,17786 ,15302 ,16859 ,15781 ,12179 ,36153 
20181205,19,11305 ,301181 ,10487 ,5774 ,7399 ,8791 ,8552 ,8170 ,9742 ,9989 ,11275 ,9715 ,11035 ,9412 ,7390 ,18111 ,9629 ,5272 ,7301 ,11044 ,9070 ,8892 ,10532 ,11012 ,12685 ,12065 ,14048 ,12257 ,10986 ,30544 
20181205,19,11320 ,285938 ,11177 ,6218 ,7168 ,7479 ,7198 ,7408 ,8883 ,9068 ,10432 ,9773 ,10713 ,9750 ,7476 ,16527 ,10229 ,5789 ,6881 ,8833 ,7830 ,8535 ,10362 ,10160 ,12381 ,11689 ,13989 ,12573 ,9008 ,28409 
20181205,19,11350 ,529256 ,20765 ,14129 ,21289 ,22821 ,15271 ,13041 ,15106 ,15755 ,19116 ,16301 ,17369 ,15245 ,11320 ,22517 ,19991 ,13445 ,19223 ,21647 ,14504 ,15154 ,19310 ,20602 ,24952 ,20832 ,22587 ,20021 ,14599 ,42343 
